artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Piso 21,1XOOL9ZGgMOzi1BjY1ZLoD,Adrenalina (feat. Maikel Delacalle),0.165,0.7,201115,0.579,0.0,11,0.107,-8.786,0,0.10300000000000001,155.02200000000002,4,0.5770000000000001,52
Shakey Graves,5rQBJQsIiJregr7rIc5inn,Climb on the Cross,0.8590000000000001,0.731,248625,0.8109999999999999,0.47,9,0.11699999999999999,-8.519,0,0.055,112.876,4,0.5329999999999999,43
Piso 21,0JgMNPWXQzSyz0ombE5zqN,Así No Se Hace,0.262,0.6659999999999999,167239,0.8640000000000001,1.62e-06,6,0.305,-2.764,0,0.0698,172.02200000000002,4,0.9179999999999999,52
Slushii,4nGq1bZ0CPEmPsLnd3fTdZ,Want You to Know,0.0174,0.643,149189,0.968,0.0305,5,0.14400000000000002,-1.024,1,0.0612,147.938,4,0.18100000000000002,46
Piso 21,6tkMQQ5bJ6g0YF6d18iavC,Me Llamas,0.139,0.7759999999999999,188472,0.735,0.0,7,0.0693,-5.34,0,0.0502,93.01700000000001,4,0.6629999999999999,53
Wolfgang Amadeus Mozart,6pi9iHdPf2eAj5XgfWkY9u,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro (Rehearsal)",0.971,0.365,1537480,0.0959,0.00294,3,0.12300000000000001,-22.39,1,0.0643,128.514,3,0.146,2
Wolfgang Amadeus Mozart,4eoXNqRyhU9dVcwHcGfYU9,ピアノとヴァイオリンのためのソナタ ト長調 K.301 I.Allegro con spirito,0.965,0.373,491093,0.165,0.0151,7,0.0717,-18.551,1,0.0388,143.27,4,0.526,8
Wolfgang Amadeus Mozart,1o4MZq1QGdRBGC9Z7eylV5,ピアノとヴァイオリンのためのソナタ ト長調 K.301 II.Allegro,0.973,0.361,332880,0.141,0.0017800000000000001,7,0.067,-19.278,1,0.0456,103.146,3,0.5489999999999999,7
Wolfgang Amadeus Mozart,6hePFnB27TnHFwCyLQSEEb,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro",0.972,0.285,565880,0.115,0.8759999999999999,3,0.17800000000000002,-18.733,1,0.0364,134.09799999999998,3,0.0796,3
Wolfgang Amadeus Mozart,4A7ViRRHjcy2BrFb5Hvcvh,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.302 I.Allegro,0.977,0.413,335213,0.17800000000000002,0.732,3,0.0811,-19.399,1,0.0381,141.955,4,0.47200000000000003,5
Timeflies,1GZaqVAXrn6WaioFrPgBTh,Little Bit - Paperwings Remix,0.0629,0.5760000000000001,205333,0.825,0.0,8,0.261,-4.708,0,0.22399999999999998,180.169,4,0.503,29
Wolfgang Amadeus Mozart,6j4VONJVblq22rYxYgmkBL,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.302 II.Rondo: Andante grazioso,0.98,0.33899999999999997,377213,0.13699999999999998,0.355,3,0.102,-21.138,1,0.046,114.941,4,0.204,6
Wolfgang Amadeus Mozart,1zGKKeoC46p6o09w2Iwddr,ピアノとヴァイオリンのためのソナタ ハ長調 K.403 II. Andante,0.9640000000000001,0.22,201667,0.0268,2.4299999999999998e-05,5,0.19,-26.32,1,0.0423,90.964,4,0.145,34
Wolfgang Amadeus Mozart,3HeuXhnSFq0L2nH40rWzOL,ピアノとヴァイオリンのためのソナタ ハ長調 K.303 I.Adagio - Allegro molto,0.975,0.314,304453,0.151,0.008709999999999999,0,0.0827,-19.409000000000002,1,0.0424,93.52799999999999,4,0.368,6
Wolfgang Amadeus Mozart,6b5KBZRpWXD7sH7lIHkRTJ,ピアノとヴァイオリンのためのソナタ ハ長調 K.303 II.Tempo di menuetto,0.983,0.39,287400,0.149,0.011000000000000001,0,0.0986,-18.377,1,0.0403,112.485,3,0.449,6
Wolfgang Amadeus Mozart,4zc7OThrqw43IFFlpLYLlf,ピアノとヴァイオリンのためのソナタ ホ短調 K.304 II.Tempo di menuetto,0.978,0.361,329120,0.131,0.0127,4,0.0893,-19.845,0,0.046,108.214,3,0.17800000000000002,33
Wolfgang Amadeus Mozart,15MxnA9QnuCOTDToKHIbdO,ピアノとヴァイオリンのためのソナタ ホ短調 K.304 I.Allegro,0.966,0.369,565160,0.142,0.0886,4,0.10300000000000001,-19.329,0,0.0428,91.955,4,0.37,7
Wolfgang Amadeus Mozart,7yqq92FGMo7z6FZkrIJEIn,"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto (Rehearsal)",0.973,0.221,992907,0.0658,0.00385,8,0.449,-25.721,1,0.077,71.52199999999999,4,0.15,1
Wolfgang Amadeus Mozart,4HYHuGJKMbKq8e4qqBBcIM,ピアノとヴァイオリンのためのソナタ イ長調 K.305 I.Allegro,0.963,0.47700000000000004,452120,0.21,0.163,9,0.094,-17.653,1,0.0449,148.158,4,0.574,5
Wolfgang Amadeus Mozart,20PRBP1lHU4uDGQqvU8A8w,"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto",0.982,0.177,560787,0.023,0.727,8,0.146,-23.308000000000003,1,0.0408,83.189,4,0.0671,2
Wolfgang Amadeus Mozart,68gMwlEj5e7akxSO3PwSs5,"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto. Allegretto (Rehearsal)",0.961,0.465,148893,0.15,1.57e-06,3,0.264,-25.104,1,0.34,145.102,3,0.18600000000000003,1
Wolfgang Amadeus Mozart,7h2cufwAY7EAdMAaU9e5XF,ピアノとヴァイオリンのためのソナタ イ長調 K.305 II.Tempo di menuetto,0.9840000000000001,0.325,658667,0.10099999999999999,0.0362,9,0.0804,-20.148,1,0.0481,96.477,4,0.311,4
Wolfgang Amadeus Mozart,0vuBqQuUB0E6bB9NXkJVt2,"Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro (Rehearsal)",0.9690000000000001,0.429,200307,0.21600000000000003,0.0187,10,0.28,-22.090999999999998,1,0.0776,126.072,4,0.275,1
Wolfgang Amadeus Mozart,40VAnhRe8Myw4AwtHJ7k9Y,"Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro",0.968,0.506,257293,0.23399999999999999,0.946,3,0.284,-19.155,1,0.0346,127.23100000000001,4,0.41200000000000003,1
Wolfgang Amadeus Mozart,3x5Aup9rfr3J7GoVu46lte,"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto. Allegretto",0.981,0.335,237453,0.0829,0.735,3,0.192,-18.79,1,0.0333,143.92600000000002,3,0.418,1
Wolfgang Amadeus Mozart,0shBYZwL7UO4K0MdY1bPLc,ピアノとヴァイオリンのためのソナタ ニ長調 K.306 I.Allegro con spirito,0.966,0.43,630747,0.19899999999999998,0.142,2,0.0666,-17.878,1,0.0407,136.55700000000002,4,0.5539999999999999,4
Wolfgang Amadeus Mozart,7eiGtuKHCmrB7upEwTetrx,ピアノとヴァイオリンのためのソナタ ニ長調 K.306 II.Andantino cantabile,0.976,0.272,477333,0.0873,0.10400000000000001,7,0.135,-21.74,1,0.0417,97.447,1,0.141,4
Wolfgang Amadeus Mozart,7uy29Dd7A9g9ySp2gNMBZR,ピアノとヴァイオリンのためのソナタ ニ長調 K.306 III.Allegretto,0.965,0.436,430800,0.19699999999999998,0.111,2,0.0734,-18.326,1,0.0475,138.756,4,0.391,4
Wolfgang Amadeus Mozart,4UYzYG4yId9gme946fWfbz,ピアノとヴァイオリンのためのソナタ ハ長調 K.296 I.Allegro vivace,0.977,0.45399999999999996,544080,0.185,0.11900000000000001,0,0.0842,-18.621,1,0.0362,139.44,4,0.645,4
Wolfgang Amadeus Mozart,5cpu2mnDCPI1QUSfXB8W6V,ピアノとヴァイオリンのためのソナタ ハ長調 K.296 II.Andante sostenuto,0.9790000000000001,0.287,354973,0.0688,0.0774,5,0.139,-22.079,1,0.0539,120.65899999999999,1,0.138,4
Wolfgang Amadeus Mozart,5Kte5Jb4nkiCl1mwueTPhh,ピアノとヴァイオリンのためのソナタ ハ長調 K.296 III.Rondo: Allegro,0.977,0.527,300227,0.16399999999999998,0.0313,0,0.134,-19.359,1,0.0468,84.954,4,0.665,4
Wolfgang Amadeus Mozart,4Bwlw3yWaUcn6LM1FV1N8a,「羊飼いの娘セリメーヌ」による12の変奏曲 ト長調 K.359,0.98,0.39799999999999996,938533,0.14,0.0122,7,0.0817,-18.887999999999998,1,0.0421,113.649,4,0.332,4
Wolfgang Amadeus Mozart,1EQIyd4qkpN1FirozUUG3p,「泉のほとりで」の主題による6つの変奏曲 ト短調 K.360,0.978,0.31,730453,0.0924,0.000616,7,0.122,-20.297,0,0.0438,132.611,3,0.353,5
Wolfgang Amadeus Mozart,5WoexQGNYQxEVTp0oPR4nh,ピアノとヴァイオリンのためのソナタ ヘ長調 K.376 I.Allegro,0.977,0.39399999999999996,465027,0.0929,0.00506,0,0.192,-19.84,1,0.0439,135.084,4,0.386,7
Wolfgang Amadeus Mozart,7fwelp9nYbBqycG7ppqnSq,ピアノとヴァイオリンのためのソナタ イ長調 K.402 II. Allegro moderato,0.982,0.379,212840,0.209,0.015,9,0.0905,-17.668,0,0.0364,110.735,4,0.43200000000000005,4
Charlie Puth,3L3bIKIYIvzIsR6Obv2WB3,Done For Me (feat. Kehlani) - Syn Cole Remix,0.007909999999999999,0.747,189662,0.826,8.7e-06,11,0.138,-4.067,0,0.0498,124.05,4,0.5489999999999999,41
Wolfgang Amadeus Mozart,5oXLIOruAAGpsbvdaWc5lL,ピアノのヴァイオリンのためのソナタ ヘ長調 K.376 II.Andante,0.973,0.297,325267,0.0712,0.000258,10,0.107,-22.201,1,0.0458,105.74,3,0.375,5
Wolfgang Amadeus Mozart,20LgybdToxrjwgM4rZdMsy,ピアノとヴァイオリンのためのソナタ ヘ長調 K.376 III.Rondo: Allegretto grazioso,0.977,0.434,417213,0.11800000000000001,0.0113,5,0.138,-19.924,1,0.0468,131.243,4,0.359,5
Wolfgang Amadeus Mozart,7GIVowSjUWHRqmldPq5ICO,ピアノとヴァイオリンのためのソナタ ヘ長調 K.377 I. Allegro,0.965,0.462,366160,0.231,0.156,5,0.122,-19.362000000000002,1,0.0351,84.262,4,0.67,5
Wolfgang Amadeus Mozart,0tw8xyxRkm2CBnakylI8km,ピアノとヴァイオリンのためのソナタ ヘ長調 K.377 II.Theme and Variations: Andante,0.97,0.353,555773,0.12,0.0158,2,0.125,-20.445999999999998,0,0.0463,123.632,4,0.2,27
Wolfgang Amadeus Mozart,0UvpDuBn4lg0oLifEqWiji,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.378 I.Allegro moderato,0.973,0.379,538480,0.165,0.00968,10,0.10099999999999999,-18.479,1,0.0434,129.71200000000002,4,0.45399999999999996,4
Wolfgang Amadeus Mozart,6J0G0L5lWlivRCrAXgeP1t,ピアノとヴァイオリンのためのソナタ ヘ長調 K.377 III.Tempo di Minuetto,0.985,0.35200000000000004,331067,0.0877,0.14300000000000002,5,0.10300000000000001,-18.939,1,0.0447,99.309,5,0.318,4
Wolfgang Amadeus Mozart,0MgQOzJFItozqO21mvMfsB,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.372 I. Allegro,0.972,0.379,490373,0.175,0.18100000000000002,10,0.087,-19.686,1,0.0365,136.024,4,0.491,4
Wolfgang Amadeus Mozart,0A0NjWiPFZwZqHgx3BWnwp,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.378 III.Rondo: Allegro,0.973,0.429,270147,0.231,0.134,10,0.09,-18.215999999999998,1,0.0395,114.89,3,0.65,4
Wolfgang Amadeus Mozart,0Dwctt9kaDGPFhVn9T7wAw,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.378 II.Andantino sostenuto e cantabile,0.982,0.183,357907,0.0707,0.00381,3,0.0819,-22.788,1,0.0534,64.592,4,0.203,4
Wolfgang Amadeus Mozart,3ZKjHBiMRhSKior8MEcZFh,ピアノとヴァイオリンのためのソナタ ト長調 K.379 I. Adagio,0.986,0.285,320253,0.0895,0.5760000000000001,7,0.135,-21.965999999999998,1,0.0419,97.069,4,0.217,4
Wolfgang Amadeus Mozart,7m6fPR1GilkyWGcWG4p1Dv,ピアノとヴァイオリンのためのソナタ ト長調 K.379 II. Allegro,0.976,0.521,252160,0.248,0.215,7,0.15,-16.635,0,0.0494,78.387,3,0.39399999999999996,3
Wolfgang Amadeus Mozart,5E7fLOADWRVUeL0hYl0aoM,ピアノとヴァイオリンのためのソナタ ト長調 K.379 III.Theme and Variations: Andantino cantabile,0.988,0.369,590800,0.0982,0.20800000000000002,7,0.139,-21.206999999999997,1,0.0508,105.86200000000001,4,0.276,3
Wolfgang Amadeus Mozart,3xuGFtYh4zBeNv0py0BScK,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 I. Allegro,0.97,0.431,636547,0.152,0.10400000000000001,3,0.076,-20.085,1,0.0429,129.346,4,0.429,3
Wolfgang Amadeus Mozart,7B8ZnaCcqtJfL7vax3q75W,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 II.Andante con moto,0.975,0.301,421373,0.0683,0.0125,10,0.292,-21.526,1,0.0395,103.91,4,0.203,3
Wolfgang Amadeus Mozart,5DYjjIXQtlYV2GZLMOXfxd,"ピアノとヴァイオリンのためのソナタ イ長調 K.402 I.Andante, ma un poco adagio",0.987,0.306,478467,0.0423,0.159,4,0.10099999999999999,-23.305,1,0.0392,100.04899999999999,4,0.0881,4
Wolfgang Amadeus Mozart,33eYiJ4hwCNiRBKWhOqAGf,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 III.Rondo: Allegro,0.977,0.45399999999999996,297587,0.21600000000000003,0.188,10,0.14400000000000002,-18.704,1,0.0429,133.665,4,0.45299999999999996,3
Wolfgang Amadeus Mozart,2kVeUVldqTmkCWMjhkw7SR,ピアノとヴァイオリンのためのソナタ ハ長調 K.403 I. Allegro moderato,0.972,0.35,441067,0.0826,0.000212,0,0.11900000000000001,-21.313000000000002,1,0.0458,72.905,4,0.489,4
Wolfgang Amadeus Mozart,1NlZw8dAPVb89lMo5M0Ixs,ピアノとヴァイオリンのためのソナタ ハ長調 K.403 III. Allegretto (completed M. Stadler),0.975,0.45799999999999996,316587,0.163,0.0058200000000000005,0,0.129,-20.05,1,0.0509,81.35600000000001,4,0.755,3
Wolfgang Amadeus Mozart,5QV4hDabXmFduPvWpYE41C,ピアノとヴァイオリンのためのソナタ ハ長調 K.404 I. Andante,0.985,0.263,112707,0.0701,0.00161,0,0.134,-23.006,1,0.052000000000000005,89.867,5,0.293,3
Wolfgang Amadeus Mozart,0HZrTfasQtNpQRcTfeu0dU,ピアノとヴァイオリンのためのソナタ ハ長調 K.404 II. Allegretto,0.985,0.457,92960,0.10099999999999999,0.0403,7,0.0988,-21.695999999999998,1,0.0466,93.277,3,0.61,3
Wolfgang Amadeus Mozart,1l6CSNuguR3AdKvamQFcdn,"Flute Quartet No. 4 in A Major, K. 298: III. Rondo. Allegretto grazioso",0.98,0.315,185000,0.182,0.897,9,0.113,-16.8,1,0.0446,128.89700000000002,4,0.5379999999999999,2
Wolfgang Amadeus Mozart,6Zigzma9ensYAvAtlX4SRu,"Flute Quartet No. 4 in A Major, K. 298: II. Minuet",0.937,0.40700000000000003,118000,0.162,0.946,2,0.325,-17.257,1,0.0422,128.382,5,0.449,1
Wolfgang Amadeus Mozart,3d9mTPxiPTZuy4fMqJWXWL,"Flute Quartet No. 4 in A Major, K. 298: I. Andante",0.985,0.244,373000,0.166,0.667,9,0.10800000000000001,-20.105999999999998,1,0.0427,99.88799999999999,4,0.46,1
Zander Bleck,4cigi6EcXoqShXGEIGd6sX,Mercy Me (Black Caviar Remix),0.007659999999999999,0.8370000000000001,203390,0.762,0.00213,1,0.37,-8.016,1,0.114,118.01700000000001,4,0.44799999999999995,30
BlocBoy JB,2jWVa5zXZ04BRcpn7b7tPp,Left Hand,0.281,0.805,100430,0.738,3.5799999999999996e-05,8,0.40299999999999997,-1.8719999999999999,1,0.128,137.936,4,0.611,39
Dagny,3Va1sFKlIYxo36JTdWDg6I,That Feeling When,0.152,0.539,202347,0.672,2.01e-05,8,0.153,-5.437,1,0.053,148.843,4,0.618,49
North Point InsideOut,1MuyDSKqH12UiXfAdtA4Sy,Wide Open,0.768,0.522,279584,0.327,0.0,11,0.0667,-10.319,1,0.0334,143.371,4,0.358,3
Slushii,4Bym5yKSNCWzXrJRu33iyg,Through the Night,0.10300000000000001,0.627,146087,0.938,0.00835,6,0.647,-2.4859999999999998,1,0.0684,137.961,4,0.623,43
Dr. Dog,0omJZRNiB5nPp4ISVtuls7,Critical Equation,0.125,0.43700000000000006,239230,0.321,0.0647,0,0.15,-9.168,1,0.0242,73.179,4,0.33899999999999997,40
Morgan Myles,12E5bgstZFwTUh2unHbgad,Acapella,0.39399999999999996,0.769,191600,0.366,1.7100000000000002e-05,9,0.1,-8.112,1,0.0401,81.995,4,0.535,28
Ghastly,4A48eJTfY5Nm4EbuOVIYzi,I'll Wait (Vocal Mix) [feat. Shaylen],0.0182,0.466,220800,0.9279999999999999,0.485,8,0.107,-4.666,0,0.114,99.866,4,0.18100000000000002,50
The Wombats,0AOOAgfK0ICeYLXvzgauQe,Turn - ayokay Remix,0.14300000000000002,0.643,214365,0.8029999999999999,0.0,1,0.129,-5.025,1,0.0434,108.03200000000001,4,0.654,53
Stromae,5WoM2i48QDkHOLfKqrbeZL,Défiler - Bande originale de la capsule No. 5 Mosaert,0.257,0.74,530843,0.45799999999999996,0.000638,3,0.856,-10.455,0,0.0561,110.00399999999999,4,0.27399999999999997,56
The Ham Smoke,6521AYi8kD0gP1LuFAoniO,Playa,0.0281,0.747,102452,0.621,0.85,9,0.363,-14.033,1,0.0677,150.05100000000002,4,0.87,0
BlocBoy JB,1kBqqgWTvQYpZbb7WqrzcN,Mexico,0.24,0.718,103918,0.852,1.94e-06,2,0.354,-3.258,1,0.192,131.97899999999998,4,0.762,39
Ray LaMontagne,03dZKy4bKeeu83GlTEZbrn,Paper Man,0.0424,0.317,265707,0.588,0.0006929999999999999,6,0.0999,-9.463,1,0.0331,127.541,4,0.0649,43
Nothing But Thieves,0jh3Rey2X3m5DOHiRGGGCM,Crazy,0.311,0.5429999999999999,278587,0.41,0.000174,0,0.0875,-5.996,1,0.0363,119.936,4,0.19,53
Courtney Barnett,5rJ95NmuPajwdqLeO0DWHo,"I’m Not Your Mother, I’m Not Your Bitch",0.00021099999999999998,0.465,110187,0.795,1.38e-06,4,0.17600000000000002,-6.268,0,0.0479,126.76,4,0.205,40
The Glitch Mob,3VRcFOrst1RaEOZZy6jiFx,Go Light,0.0034700000000000004,0.653,299624,0.884,0.546,5,0.35100000000000003,-4.2860000000000005,0,0.0433,101.01299999999999,4,0.22,41
Kasbo,2Vi0rMV0PsaWxsPGNohOY9,Find,0.054000000000000006,0.55,219118,0.46799999999999997,0.00108,0,0.23199999999999998,-7.608,1,0.0425,92.06,4,0.293,38
Hatchie,5DYEeIcnX5WQNNXHLIv7R1,Sleep,0.00905,0.21600000000000003,201731,0.6779999999999999,3.48e-05,2,0.0882,-5.192,1,0.0386,138.605,5,0.259,32
Courtney Barnett,4U8JFGd4EZ6w42A6CU1fDj,Crippling Self Doubt And A General Lack Of Self Confidence,3.0799999999999996e-05,0.552,168360,0.726,2.86e-06,9,0.0642,-5.056,1,0.027000000000000003,127.084,3,0.735,41
Ray LaMontagne,5mNa6zsMOObZjjHsmcrZjh,Part of the Light,0.6659999999999999,0.396,260213,0.35200000000000004,0.141,8,0.126,-13.1,1,0.0295,76.089,4,0.14800000000000002,42
Ray LaMontagne,7MPQEJMxLT2tzqoutwesde,It's Always Been You,0.797,0.29600000000000004,335840,0.24,0.24600000000000002,7,0.0951,-13.373,1,0.0314,136.327,4,0.1,44
BJ The Chicago Kid,66YmH1Yfutdry1xN3mYune,Nothin Into Something,0.768,0.44799999999999995,229773,0.396,0.0,10,0.0978,-8.703,0,0.0308,117.97,4,0.534,34
"Royce Da 5'9""",1IQmxqhjoVGYR1o32nMeBP,Life Is Fair,0.631,0.379,167666,0.7959999999999999,0.0,4,0.684,-5.45,0,0.23399999999999999,84.755,4,0.179,39
"Royce Da 5'9""",7m8lbPzqUmdq6EfhMUhf4Z,Legendary,0.239,0.634,206733,0.76,0.0,7,0.36200000000000004,-6.904,1,0.22,103.125,3,0.342,41
Steve Angello,5Gx9PX9KhwofvOsdFaHVnN,Flashing Lights,0.0154,0.536,214000,0.895,0.00137,0,0.195,-5.565,0,0.0468,122.01700000000001,4,0.0371,48
X Ambassadors,3gDZwKJ84QDRJkypvoBCn3,Ahead Of Myself - The Knocks Remix,0.0349,0.691,246000,0.8,3.07e-05,9,0.312,-5.01,0,0.0951,107.069,4,0.695,39
Steve Angello,40nMtVtsk7u3r4RuYzPvRK,Break Me Down,0.00455,0.5770000000000001,237053,0.507,0.0,10,0.149,-7.027,0,0.0366,127.931,4,0.245,40
BlocBoy JB,2Fsxt5KZgDP7BvqhjDkZFz,Good Day,0.000901,0.843,99583,0.33,0.0,1,0.12300000000000001,-5.93,1,0.504,156.878,4,0.15,35
Casual Oc,5D5Ghbubu2I39o5dWDnuuN,Outro,0.0459,0.8079999999999999,66534,0.341,0.00469,4,0.111,-10.662,0,0.396,191.953,4,0.7390000000000001,0
Shakey Graves,212uDN3Bw9HohtowG5KF6U,Big Bad Wolf,0.0169,0.581,196630,0.703,0.299,0,0.447,-8.849,1,0.0354,132.004,4,0.213,41
Mat Kearney,3BXlmHqou6hZiOyi8JXfGt,Keep On Loving You,0.13699999999999998,0.688,172720,0.716,1.26e-06,3,0.344,-5.218999999999999,1,0.14,95.94200000000001,4,0.753,45
Liger Dragon,29j23Fas7uNlw93Nog2S5G,Liger Dragon,0.205,0.597,32199,0.573,0.0,6,0.10800000000000001,-8.684,0,0.386,79.727,4,0.746,0
Ray LaMontagne,6d0PC5XTSO6sbGBJ3zqrAO,As Black As Blood Is Blue,0.044000000000000004,0.27699999999999997,285227,0.68,4.61e-06,10,0.0733,-7.3870000000000005,0,0.037000000000000005,90.598,4,0.253,35
Frédéric Chopin,3FBU2z9ClV4t4uLORCNj8w,"Chopin: Mazurkas, Op. 63, No. 3 in C-Sharp Minor",0.993,0.301,137614,0.0152,0.89,1,0.0793,-31.421,0,0.039,68.82,1,0.12,12
Ray LaMontagne,4rwwIKlqTRdZo5nz2LZn68,No Answer Arrives,0.0131,0.301,314160,0.562,0.0198,9,0.13,-10.225,0,0.0545,166.828,3,0.151,37
Bad Wolves,6yCrY0lIaQMJzcIdXGNXN4,Hear Me Now,0.000654,0.32799999999999996,224234,0.8490000000000001,2.8e-06,5,0.11599999999999999,-5.522,1,0.0539,161.061,4,0.253,0
BJ The Chicago Kid,1g1wc1ZGQEJcUajbMBw7OS,Rather Be With You,0.1,0.638,265801,0.593,4.4e-05,7,0.11,-6.02,1,0.0279,109.03200000000001,4,0.40700000000000003,37
Bad Wolves,3RRLf9WafCM25bjNk2jeLc,Jesus Slaves,1.42e-06,0.49700000000000005,218539,0.965,0.114,7,0.16899999999999998,-3.52,1,0.0458,99.994,4,0.379,0
Niska,4mIwifMkesG7wWbIaJ1bHb,Réseaux,0.0823,0.794,183516,0.6459999999999999,0.0,4,0.0918,-7.249,1,0.264,150.025,4,0.478,54
Ludwig van Beethoven,1TQWFNtAEENsBii5wyeNwA,"Symphony No. 8 in F Major, Op. 93: III. Tempo di Menuetto",0.988,0.322,280875,0.052000000000000005,0.915,0,0.141,-21.574,1,0.0403,116.493,3,0.196,7
Ludwig van Beethoven,3zfNbCIUGnoQXECZqoqGC6,"Symphony No. 8 in F Major, Op. 93: IV. Allegro vivace",0.977,0.39299999999999996,433125,0.25,0.6970000000000001,5,0.244,-19.374000000000002,1,0.0606,143.506,4,0.171,7
Courtney Barnett,1DBFbMycIujNA93p1QN09Q,Walkin’ On Eggshells,0.0204,0.5870000000000001,241320,0.772,0.0024100000000000002,0,0.294,-7.007000000000001,1,0.0331,112.007,4,0.361,39
Ludwig van Beethoven,2R1N5gxiq07nGeTrnt1vZg,"Piano Concerto in D Major, Op. 61a: I. Allegro ma non troppo",0.975,0.355,1297000,0.141,0.9009999999999999,2,0.08900000000000001,-25.279,1,0.0366,128.371,4,0.14800000000000002,6
Ray LaMontagne,31DML1voQk7gmS9IjiAv6E,Goodbye Blue Sky,0.11900000000000001,0.47200000000000003,426747,0.43,0.5489999999999999,11,0.105,-11.395,1,0.0291,121.307,4,0.111,41
Ludwig van Beethoven,3nfqvAHc42x13RopRB0kiU,"Piano Concerto in D Major, Op. 61a: III. Rondo",0.9840000000000001,0.441,584295,0.159,0.925,2,0.0981,-22.664,1,0.0363,133.159,1,0.203,6
Ludwig van Beethoven,1mEz2dOZNk1Kbd3a8Q6dlT,"Piano Concerto in D Major, Op. 61a: II. Larghetto",0.9840000000000001,0.263,455705,0.0302,0.8220000000000001,7,0.07400000000000001,-32.913000000000004,1,0.0487,62.818999999999996,3,0.0791,5
Ben Howard,6c1r9Vdso5n3QjGMBTNpFh,Nica Libres At Dusk - Radio Edit,0.754,0.297,239957,0.413,0.233,9,0.10400000000000001,-11.869000000000002,1,0.0359,69.498,4,0.35200000000000004,52
Dr. Dog,5I7svNzTVx3pJV9G8N5I5E,Coming out of the Darkness,0.638,0.43700000000000006,220767,0.434,0.5760000000000001,0,0.135,-8.871,1,0.0339,170.77599999999998,4,0.48100000000000004,44
Bad Wolves,16txlUoWTmN3rVpSYM44CM,Truth Or Dare,2.59e-05,0.5479999999999999,212499,0.945,0.00624,8,0.298,-4.342,1,0.0501,104.006,4,0.446,0
Frédéric Chopin,1x3GOGp8HRm1Zzc7ADueMi,バラード 第1番 ト短調 作品23,0.986,0.287,607573,0.10800000000000001,0.8959999999999999,7,0.109,-21.359,0,0.04,65.26100000000001,4,0.0393,13
Frédéric Chopin,4ZPerkto1CtwgXUB9AjDL1,バラード 第2番 ヘ長調 作品38,0.986,0.3,495680,0.121,0.892,5,0.0965,-20.647,1,0.0376,135.715,3,0.0398,15
Bad Wolves,0HeUA9m8ZOIKHd1WIOC2K2,The Conversation,2.12e-05,0.322,217627,0.958,0.00122,5,0.14,-3.403,0,0.0831,129.983,4,0.282,0
Frédéric Chopin,1XBxfiq38SVuNSztv5pvd2,バラード 第3番 変イ長調 作品47,0.988,0.37799999999999995,475627,0.105,0.917,8,0.0901,-20.64,1,0.0387,126.271,4,0.0676,10
Mat Kearney,6ZqL4HwhuWXuDiQTcVw6QV,Fortress,0.499,0.5770000000000001,189093,0.488,7.79e-05,2,0.142,-8.603,1,0.203,97.994,5,0.444,44
Frédéric Chopin,3467t3ns5rWJsHoeIoFUMt,バラード 第4番 ヘ短調 作品52,0.988,0.272,749453,0.0852,0.895,5,0.0916,-22.326,0,0.0443,57.663000000000004,4,0.037000000000000005,9
Frédéric Chopin,4AkBlZct9LmpeVsY2BuzTB,スケルツォ 第1番 ロ短調 作品20,0.991,0.22899999999999998,660467,0.0837,0.883,11,0.08800000000000001,-22.410999999999998,0,0.0411,73.431,3,0.0492,8
Iration,7IbW5T7Zx34MchKi5lPur4,Losing My Mind,0.0355,0.58,222800,0.742,0.0,2,0.0789,-5.829,0,0.0475,163.99400000000003,4,0.41600000000000004,40
Frédéric Chopin,30iu26SnBpE1xtdbiK5RGv,スケルツォ 第2番 変ロ短調 作品31,0.9790000000000001,0.37,681707,0.0748,0.9079999999999999,1,0.0937,-20.735,1,0.0419,112.696,5,0.0564,9
Shakey Graves,7lvNN38DMSrTQr27LnbT6H,My Neighbor,0.0718,0.752,187606,0.7020000000000001,0.000453,2,0.0701,-7.178,1,0.08,113.99799999999999,4,0.713,41
